R1/A	R2/A	???	???	V(cm-1)		mu(z) Debye(?)
0.8	0.6	0.37715	0.42775	31068.60853	-0.697016718
0.8	0.65	0.37904	0.40884	25136.95389	-0.534642289
0.8	0.7	0.38132	0.3975	20102.86635	-0.36158407
0.8	0.75	0.38356	0.39045	15920.76831	-0.182677738
0.8	0.8	0.3861	0.38609	12490.04078	2.54919E-05
0.8	0.85	0.38846	0.38322	9699.766801	0.184639035
0.8	0.9	0.39115	0.38149	7446.318959	0.370677381
0.8	0.95	0.39367	0.38034	5639.195437	0.556863167
0.8	1	0.3962	0.37956	4201.530462	0.742907592
0.8	1.05	0.39865	0.37907	3068.88866	0.928051742
0.8	1.1	0.40105	0.37871	2187.460293	1.112101305
0.8	1.15	0.40323	0.37839	1512.323524	1.294373755
0.8	1.2	0.40557	0.37823	1005.910368	1.475185596
0.8	1.25	0.40749	0.37796	636.8791352	1.653381412
0.8	1.3	0.40956	0.3778	378.9819278	1.829675375
0.8	1.35	0.4114	0.37761	210.461167	2.003226506
0.8	1.4	0.4132	0.37741	113.2385477	2.174316673
0.8	1.45	0.41483	0.3772	72.44855989	2.342514704
0.8	1.5	0.41636	0.37696	75.895876	2.507962659
0.8	1.55	0.41779	0.37672	113.6336792	2.67047998
0.8	1.6	0.41918	0.37646	177.5667847	2.830356611
0.8	1.65	0.42029	0.37618	261.1160778	2.986799977
0.8	1.7	0.42144	0.37587	358.911038	3.140864523
0.8	1.75	0.42237	0.3756	466.5922288	3.291539396
0.8	1.8	0.42332	0.37525	580.6006967	3.439955623
0.8	1.85	0.42407	0.37501	698.0721768	3.585078458
0.8	1.9	0.42485	0.37464	816.695981	3.728133938
0.8	1.95	0.42545	0.37442	934.6687859	3.868026851
0.8	2	0.42609	0.37405	1050.571945	4.006075192
0.8	2.05	0.42656	0.37384	1163.360257	4.141140744
0.8	2.1	0.42697	0.37348	1272.245333	4.274276932
0.8	2.15	0.42744	0.3733	1376.684983	4.405240639
0.8	2.2	0.42776	0.37297	1476.321018	4.534173821
0.8	2.25	0.42813	0.3728	1570.940437	4.661158373
0.8	2.3	0.42838	0.3725	1660.451334	4.786303718
0.8	2.35	0.42869	0.37233	1744.849812	4.909723877
0.8	2.4	0.42888	0.37207	1824.210077	5.031476804
0.8	2.45	0.42912	0.37192	1898.653994	5.151725881
0.8	2.5	0.42927	0.37169	1968.353786	5.270459645
0.8	2.55	0.42947	0.37154	2033.500036	5.387899965
0.8	2.6	0.42969	0.37135	2094.310625	5.504278319
0.8	2.65	0.42974	0.37122	2151.019098	5.618933825
0.8	2.7	0.42982	0.37106	2203.852433	5.732647844
0.8	2.75	0.42995	0.37093	2253.040611	5.845454662
0.8	2.8	0.43001	0.37079	2298.820957	5.957128497
0.8	2.85	0.43012	0.37068	2341.409528	6.068021101
0.8	2.9	0.43016	0.37056	2381.029116	6.17790941
0.8	2.95	0.43025	0.37046	2417.877761	6.287135544
0.8	3	0.43028	0.37036	2452.157805	6.395465991
0.8	3.05	0.43036	0.37027	2484.045213	6.503238906
0.8	3.1	0.43038	0.37018	2513.719572	6.610212976
0.8	3.15	0.43045	0.3701	2541.334075	6.716720636
0.8	3.2	0.43045	0.37003	2567.046155	6.822513658
0.8	3.25	0.43052	0.36996	2590.987928	6.927920156
0.8	3.3	0.43052	0.36989	2613.29716	7.032685982
0.8	3.35	0.43057	0.36984	2634.087823	7.13713531
0.8	3.4	0.43057	0.36978	2653.481047	7.241009009
0.8	3.45	0.43062	0.36973	2671.575473	7.34462749
0.8	3.5	0.43061	0.36968	2688.477958	7.447727151
0.85	0.5	0.37066	0.51012	39097.74681	-1.117266873
0.85	0.55	0.37223	0.46091	32544.81033	-1.013876597
0.85	0.6	0.37418	0.4298	26388.36686	-0.873310869
0.85	0.65	0.37625	0.4112	20991.87078	-0.713629595
0.85	0.7	0.37833	0.39991	16451.5248	-0.543488938
0.85	0.75	0.38084	0.39296	12720.48055	-0.366295662
0.85	0.8	0.3833	0.3886	9699.754194	-0.184733898
0.85	0.85	0.38573	0.38573	7280.837205	3.51384E-07
0.85	0.9	0.3883	0.38394	5362.830435	0.18694461
0.85	0.95	0.39071	0.38267	3857.936286	0.375138136
0.85	1	0.39327	0.3819	2691.937113	0.564114394
0.85	1.05	0.3956	0.38126	1802.973797	0.752995503
0.85	1.1	0.3979	0.38083	1139.644675	0.941328956
0.85	1.15	0.40026	0.38048	659.2918662	1.129136193
0.85	1.2	0.40251	0.38021	326.5251681	1.315488181
0.85	1.25	0.40449	0.37986	111.9576653	1.499978653
0.85	1.3	0.40641	0.37954	-8.768500379	1.682528738
0.85	1.35	0.40835	0.37927	-55.75888889	1.863091988
0.85	1.4	0.41003	0.37894	-45.45799631	2.04086437
0.85	1.45	0.41176	0.37863	8.673882508	2.216343955
0.85	1.5	0.41319	0.37826	95.80978903	2.388560296
0.85	1.55	0.41471	0.37792	207.1782806	2.5583148
0.85	1.6	0.4159	0.37754	335.8136174	2.724429944
0.85	1.65	0.41722	0.37717	476.0864344	2.8881379
0.85	1.7	0.41818	0.37676	623.5585788	3.04799168
0.85	1.75	0.41932	0.3764	774.6329481	3.205456473
0.85	1.8	0.42008	0.37598	926.5104932	3.359068995
0.85	1.85	0.42105	0.37564	1076.936077	3.510374831
0.85	1.9	0.42164	0.37525	1224.218131	3.657887873
0.85	1.95	0.42245	0.37492	1367.034749	3.803344719
0.85	2	0.42289	0.37451	1504.469408	3.945215898
0.85	2.05	0.42358	0.37423	1635.851609	4.085079632
0.85	2.1	0.42391	0.37384	1760.794881	4.221707925
0.85	2.15	0.42448	0.3736	1879.059788	4.356450904
